"xdawix1 has spent 1 hour 50 mins watching onscreen","2020-05-21 15:56:20","onscreen","onscreenBOT","moderator/1,subscriber/54"
"GNOMETEE LULW","2020-05-21 15:56:20","hasanabi","Mindbloun","premium/1"
"WHO'S THAT GREAT APE???","2020-05-21 15:56:20","wilbursoot","teehi","none"
"R OMEGALUL","2020-05-21 15:56:20","tfblade","Jschnizzle","none"
"Sadge TeaTime","2020-05-21 15:56:20","asmongold","Thetacopie","none"
"Squid3 Squid1 Squid2 Squid4","2020-05-21 15:56:20","dreamhackcs","kingsleykit","none"
"HIKO if a we seriously dont have access to this game for multiple days in a row im not sure what im even going to do. Im so pale from being in my cave all day that if i go outside i will insta-burn like a brimstone molly hit me. Anyways, this is my poo-break so hi from the toilet i love your stream!","2020-05-21 15:56:20","hiko","Balzy","subscriber/0,premium/1"
"oh how nic eof you","2020-05-21 15:56:20","wilbursoot","zoeywatson","subscriber/0,premium/1"
"WTF KEKW","2020-05-21 15:56:20","tfblade","mikekokai","none"
"Your average gamer cant afford SLI","2020-05-21 15:56:20","drdisrespect","MackPlays","subscriber/0,premium/1"
"Looks like we need clock","2020-05-21 15:56:20","timthetatman","dominiclora","subscriber/3,premium/1"
"That Nazar isn't going to farm itself @sodapoppin","2020-05-21 15:56:20","sodapoppin","TheNakedFlame","subscriber/6"
"Jaffar motherfucker","2020-05-21 15:56:20","hasanabi","hnnngg","none"
"YEP padding stats","2020-05-21 15:56:20","imls","vurderlak","subscriber/0"
"@Tarzaned U big bad","2020-05-21 15:56:20","yassuo","omairica","none"
"Pog CALCULATE","2020-05-21 15:56:20","tfblade","Fcous","subscriber/6"
"!ads","2020-05-21 15:56:20","huskerrs","BadMagnet111","premium/1"
"KEKW","2020-05-21 15:56:20","tfblade","billaraslalo","none"
"Is there ever a reason to buy an Odin?","2020-05-21 15:56:20","hiko","Lokrakil","premium/1"
"KEKW","2020-05-21 15:56:20","imaqtpie","MurrDurr2","premium/1"
"Faze Replays","2020-05-21 15:56:20","natehill","bryang0005","none"
"NIKIIIIII","2020-05-21 15:56:20","wilbursoot","jxliabxrkee","none"
"awe mense","2020-05-21 15:56:20","tsm_imperialhal","joshuahart13","none"
"comfort nikkiii","2020-05-21 15:56:20","wilbursoot","ohlookwhoplaying","none"
"LOLZ","2020-05-21 15:56:20","timthetatman","mmahaney21","none"
"KEKW","2020-05-21 15:56:20","shiphtur","Azaveyr","subscriber/3"
"@g0esgui CS : CSGO-zHU45-edS9x-uTdPU-QsHh2-bct4N I Valorant:https://clips.twitch.tv/GlamorousArtisticMeatloafArgieB8","2020-05-21 15:56:20","hiko","StreamElements","moderator/1,subscriber/9,partner/1"
"LULW","2020-05-21 15:56:20","sodapoppin","hotburnbaby","none"
"GAREN KEKW","2020-05-21 15:56:20","tfblade","xblackkeanu","none"
"Tim","2020-05-21 15:56:20","timthetatman","lb_kryptic","premium/1"
"@Giantwaffle check out new item","2020-05-21 15:56:20","giantwaffle","bergensern","none"
"I DID","2020-05-21 15:56:20","drdisrespect","KOsunfl","subscriber/0"
"@austindavis5 bro... dont get fired","2020-05-21 15:56:20","teepee","TameButFierce","premium/1"
"MONKEY","2020-05-21 15:56:20","wilbursoot","tfasty","subscriber/6"
"@s00rz its jsut a stupid meme people say to jebait others","2020-05-21 15:56:20","hiko","jeby","premium/1"
"OMEGALUL WORTH THE FARM","2020-05-21 15:56:20","sodapoppin","M44X1","none"
"SULTAN DOUCHEBAG","2020-05-21 15:56:20","hasanabi","yungbussy","none"
"this is just his skin","2020-05-21 15:56:20","hasanabi","ganipganip","none"
"ANNIHILATED LULW","2020-05-21 15:56:20","sodapoppin","Kazeith","none"
"LULW","2020-05-21 15:56:20","sodapoppin","ChernoXL","premium/1"
"ItsBoshyTime SeriousSloth ATTENTION ALL NAFFERS ItsBoshyTime SeriousSloth SIGNALLING ALL NAFFERS ItsBoshyTime SeriousSloth","2020-05-21 15:56:20","dreamhackcs","flipad3","none"
"LUL","2020-05-21 15:56:20","sodapoppin","Hasea0","none"
"Dog","2020-05-21 15:56:20","imls","liketoakali","none"
"kimiChef","2020-05-21 15:56:20","imaqtpie","IchVanLoy","none"
"shipW shipW","2020-05-21 15:56:20","shiphtur","Uhblivean24","subscriber/12,bits-charity/1"
"OMEGALUL","2020-05-21 15:56:20","sodapoppin","KappaKeepo52","none"
"PepeLaugh","2020-05-21 15:56:20","sodapoppin","Creedical789","premium/1"
"everytime?","2020-05-21 15:56:20","asmongold","mindflay69","premium/1"
"!armor","2020-05-21 15:56:20","tsm_imperialhal","naxamammus","premium/1"
"wtf fmg KEKW","2020-05-21 15:56:20","tfblade","PhyllumUp","none"
"OMEGALUL","2020-05-21 15:56:20","sodapoppin","masterpoping123","none"
"+33","2020-05-21 15:56:21","tfblade","LookAtThis_xD","none"
"¡??¡?¡","2020-05-21 15:56:21","tfblade","biojui","none"
"He switched his facecam for a while and wasnt speaking to us 🤩🤩 @natehill","2020-05-21 15:56:20","natehill","andreas_kritikos","subscriber/0,sub-gifter/1"
"evil pointy thing LUL","2020-05-21 15:56:21","hasanabi","Rapssassin","premium/1"
"golazo","2020-05-21 15:56:21","castro_1021","TopSF","subscriber/48"
"!preamp","2020-05-21 15:56:21","huskerrs","its1NV1CTUS","subscriber/0,premium/1"
"LULW","2020-05-21 15:56:21","sodapoppin","Cynis001","subscriber/3,premium/1"
"LULW","2020-05-21 15:56:21","sodapoppin","drukkz_","premium/1"
"remps1 just subscribed PogChamp","2020-05-21 15:56:21","onscreen","onscreenBOT","moderator/1,subscriber/54"
"LULW","2020-05-21 15:56:21","sodapoppin","Lazzurs","premium/1"
"Fuckitup babe","2020-05-21 15:56:21","bandsintown","jlynova","none"
"Ayeeeeeee Oop-","2020-05-21 15:56:21","bandsintown","oop_random_12","none"
"laugh at the witch","2020-05-21 15:56:21","wilbursoot","thelitlife","subscriber/0,premium/1"
"gg","2020-05-21 15:56:21","castro_1021","tyler06666","premium/1"
"itswillStogie","2020-05-21 15:56:21","clintstevens","Todd_Packer","none"
"!followage","2020-05-21 15:56:21","castro_1021","xZakk22","premium/1"
"hasREE hasREE hasREE hasREE hasREE hasREE hasREE hasREE hasREE hasREE hasREE","2020-05-21 15:56:21","hasanabi","TheMousePad_","subscriber/3,premium/1"
"!time","2020-05-21 15:56:21","giantwaffle","Nubial","none"
"ubcle tenders","2020-05-21 15:56:21","timthetatman","nealthegoat90","none"
"ROD OF DISCORD LULW","2020-05-21 15:56:21","sodapoppin","ReCurseHeather","none"
"n28WUT n28WUT n28WUT","2020-05-21 15:56:21","nick28t","rSavo_","subscriber/3"
"get a tattoo of your face on your face 5Head","2020-05-21 15:56:21","clintstevens","DaBeeeeest","none"
"Warzone: FOV Affected // Relative // Coefficient 1.33 // After zoom // Ratio 1.0","2020-05-21 15:56:21","huskerrs","StreamElements","moderator/1,subscriber/12,partner/1"
"!drop","2020-05-21 15:56:21","nikolarn","zi_nat_iz","premium/1"
"Hello everyone","2020-05-21 15:56:21","teepee","iifoad_22","none"
"LULW","2020-05-21 15:56:21","sodapoppin","TKeey","none"
"HYPERCLAP","2020-05-21 15:56:21","bandsintown","VeeBB","none"
"10 9","2020-05-21 15:56:21","dreamhackcs","masasandalyekoltuk12","none"
"LULW","2020-05-21 15:56:21","sodapoppin","9ball__","premium/1"
"TriBoom","2020-05-21 15:56:21","tfblade","burger507","subscriber/3"
"PepeHands","2020-05-21 15:56:21","shiphtur","dbBlues","subscriber/3,premium/1"
"!bracket","2020-05-21 15:56:21","johnnyboi_i","codeh80","none"
"LUL","2020-05-21 15:56:21","hasanabi","DeceasedLiving","none"
"5Head","2020-05-21 15:56:21","asmongold","axeblood909","none"
"puzzle rush is actually challenging LUL","2020-05-21 15:56:21","gmhikaru","emperorplagueis","none"
"It is currently: 15:56:21 for Waffle (CDT)","2020-05-21 15:56:21","giantwaffle","Moobot","moderator/1,subscriber/12,partner/1"
"***","2020-05-21 15:56:21","drdisrespect","myanis","subscriber/12,premium/1"
"@HavokzTheName and he was still chasing him so my point still stands WeirdChamp","2020-05-21 15:56:21","tfblade","KareemRishon","subscriber/3"
"hey noob","2020-05-21 15:56:21","clintstevens","Apfellkuchen","none"
"DO PUZZLE RUSH","2020-05-21 15:56:21","gmhikaru","shunnedkid","none"
"@randy_28t truuuuuuuuue","2020-05-21 15:56:21","nick28t","LukeAdrian29","subscriber/48,bits/1000"
"when you do you think you should refresh armor? is there a certain hp youre ok with?","2020-05-21 15:56:21","hiko","samuraifunk","none"
"Pog","2020-05-21 15:56:21","tfblade","tfblade111","none"
"it's time for monopoly","2020-05-21 15:56:21","wilbursoot","lillyc925","none"
"HYBRID PogU","2020-05-21 15:56:21","hasanabi","PricklyPope","none"
"peepoGiggles ohohoho","2020-05-21 15:56:21","sodapoppin","Frosty_Cupcake","glhf-pledge/1"
"ResidentSleeper ResidentSleeper ResidentSleeper","2020-05-21 15:56:21","castro_1021","mafiek9hk","none"
"9 10 already","2020-05-21 15:56:21","dreamhackcs","amibeer","none"
"zi_nat_iz --> http://instadrop.me/ Kappa","2020-05-21 15:56:21","nikolarn","Moobot","moderator/1,subscriber/48,partner/1"
"LUL","2020-05-21 15:56:21","drdisrespect","vetoland","subscriber/36,premium/1"
"I want a clintFug on my back","2020-05-21 15:56:21","clintstevens","utsuro_","subscriber/24,bits/100"
"THE PHANTOMLORD LOOK @HasanAbi THE PHANTOMLORD LOOK @HasanAbi THE PHANTOMLORD LOOK @HasanAbi THE PHANTOMLORD LOOK @HasanAbi THE PHANTOMLORD LOOK @HasanAbi","2020-05-21 15:56:21","hasanabi","xen0cide","subscriber/3"
"easyyy","2020-05-21 15:56:21","castro_1021","rcrdtxdcz","none"
"LULW","2020-05-21 15:56:21","sodapoppin","Armin_qt","none"
"PepeLaugh","2020-05-21 15:56:21","sodapoppin","Malidor97","none"
"vamosGOAT vamosGOAT vamosGOAT vamosGOAT vamosGOAT vamosGOAT","2020-05-21 15:56:21","castro_1021","majani10","subscriber/0"
"LEX WE LOVE YOU","2020-05-21 15:56:21","mrtlexify","lostwavyy","none"
"zi_nat_iz --> http://instadrop.me/ Kappa","2020-05-21 15:56:21","nikolarn","Nightbot","moderator/1,subscriber/48,partner/1"
"Stereo hearts","2020-05-21 15:56:22","castro_1021","selsys","none"
"!followage","2020-05-21 15:56:22","castro_1021","jamjam6730","none"
"cute boob tats","2020-05-21 15:56:22","timthetatman","nightman_coometh","none"
"gachiHYPER","2020-05-21 15:56:22","sodapoppin","LamLamTheCrab","premium/1"
"??????????","2020-05-21 15:56:22","tfblade","Your_Moms_Husband","none"
"OMEGALUL","2020-05-21 15:56:22","hasanabi","Toofx","subscriber/3"
"Rich has the PS2 rendering","2020-05-21 15:56:22","asmongold","cyrej","premium/1"
"@dingybanger Yeah I already had that part haha thought it maybe meant bishop, i guess it just means piece","2020-05-21 15:56:22","gmhikaru","Aldjinn","subscriber/0,premium/1"
"PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt VoteYea PJSalt VoteYea PJSalt VoteYea PJSalt VoteYea VoteYea PJSalt VoteYea PJSalt VoteYea PJSalt VoteYea PJSalt VoteYea PJSalt VoteYea PJSalt VoteYea VoteYea PJSalt VoteYea PJSalt VoteYea PJSalt VoteYea PJSalt VoteYea PJSalt VoteYea PJSalt VoteYea VoteYea PJSalt VoteYea PJSalt VoteYea PJSalt","2020-05-21 15:56:22","timthetatman","buddy23045","none"
"ItsBoshyTime SeriousSloth ATTENTION ALL NAFFERS ItsBoshyTime SeriousSloth SIGNALLING ALL NAFFERS ItsBoshyTime SeriousSloth","2020-05-21 15:56:22","dreamhackcs","andrewhatfield","premium/1"
"edalb onhceT","2020-05-21 15:56:22","wilbursoot","WebKeyLock","none"
"what a goal !","2020-05-21 15:56:22","castro_1021","elefantape","subscriber/0,premium/1"
"n28WUT","2020-05-21 15:56:22","nick28t","thepotatoman19","subscriber/9,premium/1"
"pepeD","2020-05-21 15:56:22","drlupo","InspectorPoly","subscriber/12,glhf-pledge/1"
"why lucian cmonBruh","2020-05-21 15:56:22","tfblade","NA_TAKE_NOTES","none"
"MALDS","2020-05-21 15:56:22","hasanabi","Dudeinthehood","subscriber/0"
"Error 6328 means you have to restart your computer @drdisrespect","2020-05-21 15:56:22","drdisrespect","samson_knows","subscriber/24"
"I WILL NEVAAA FREEZE","2020-05-21 15:56:22","mrtlexify","SmartNewbie","subscriber/12"
"YEP COCK","2020-05-21 15:56:22","asmongold","BillBob605","none"
"wilbur is just slowly paying minx back","2020-05-21 15:56:22","wilbursoot","imreallytryan","premium/1"
"Sadge","2020-05-21 15:56:22","asmongold","Dude3992","none"
"guys wtf even happened to Imaqtpie","2020-05-21 15:56:22","yassuo","P01SONOUSS","none"
"wp","2020-05-21 15:56:22","yassuo","GrindelwaldI","none"
"ABSOLUTE GNOMEW KEKW","2020-05-21 15:56:22","hasanabi","leoiil","subscriber/0"
"THROW KEKW","2020-05-21 15:56:22","tfblade","WIDE_AF","none"
"Pog","2020-05-21 15:56:22","clintstevens","asianchris13","subscriber/0,premium/1"
"officially 2head","2020-05-21 15:56:22","clintstevens","Alzarothie","premium/1"
"Pog","2020-05-21 15:56:22","nick28t","matteogarofano","subscriber/0"
"eaddyBru eaddyBru eaddyBru eaddyBru eaddyBru eaddyBru eaddyBru eaddyBru eaddyBru eaddyBru","2020-05-21 15:56:22","dreamhackcs","tal0nez","none"
"stoner LULW","2020-05-21 15:56:22","sodapoppin","Fufz27","none"
"buddhaHype Join our discord! https://discord.gg/buddha buddhaHype","2020-05-21 15:56:22","buddha","StreamElements","moderator/1,subscriber/6,partner/1"
"KEKW","2020-05-21 15:56:22","tfblade","assafuu","subscriber/0"
"he needs to close battle.net delete all the files in his installation folder except the folders and then restart battle","2020-05-21 15:56:22","timthetatman","AlphaGolf_","none"
"LULW","2020-05-21 15:56:22","sodapoppin","coo1du","premium/1"
"server lagging CiGrip","2020-05-21 15:56:22","sodapoppin","dirdidylek","none"
"imagine paying 25k for a pc and it still doesnt work lol","2020-05-21 15:56:22","timthetatman","averagejoes10","premium/1"
"LUL","2020-05-21 15:56:22","sodapoppin","QuesoBad0nga","none"
"o","2020-05-21 15:56:22","sodapoppin","Theraeldeal","none"
"Queen way too OP, nerf please","2020-05-21 15:56:22","gmhikaru","kazuop","none"
"the chat has spoken ig HandsUp","2020-05-21 15:56:22","mrtlexify","Harmegeddon","subscriber/0,premium/1"
"elaSmile","2020-05-21 15:56:22","elajjaz","Walles90","subscriber/6,bits/100"
"LULW","2020-05-21 15:56:22","sodapoppin","nalf","none"
"you guys going to get past the first circle?","2020-05-21 15:56:22","timthetatman","stavs12","none"
"!followage ?","2020-05-21 15:56:22","tsm_imperialhal","j_dem","subscriber/0,premium/1"
"yeah kind of annoying af tbh","2020-05-21 15:56:22","giantwaffle","TheAngelicon","subscriber/0,premium/1"
"right! @djslickmusic","2020-05-21 15:56:22","bandsintown","D_Benavente","premium/1"
"monkaW","2020-05-21 15:56:22","hasanabi","LadyJasmineOfOlivine","bits-charity/1"
"Rich i have a question: What you guys think about the importance and design past the years about the green text","2020-05-21 15:56:22","asmongold","SantaClowns","none"
"ekkooo","2020-05-21 15:56:22","tfblade","thebesthammer","premium/1"
"true","2020-05-21 15:56:22","asmongold","andree1991","none"
"@IBsquints .... you clearly missed khalid then. Jorby started messning with his video settings one minute in, cuz the game was already over lol","2020-05-21 15:56:22","johnnyboi_i","who_mike_jones2813308004","premium/1"
"so terrible","2020-05-21 15:56:22","hasanabi","goChloro","subscriber/9,premium/1"
"LULW","2020-05-21 15:56:22","sodapoppin","redkrolick","none"
"***","2020-05-21 15:56:22","drdisrespect","AlexandrSkraven","subscriber/12,premium/1"
"why do your legs look like a nutsack? PogOh","2020-05-21 15:56:22","quin69","rami730","none"
"its time for cloak","2020-05-21 15:56:22","timthetatman","thatonedudemikey","subscriber/6"
"TheIlluminati TheIlluminati","2020-05-21 15:56:22","asmongold","Hufferino","none"
"LULW","2020-05-21 15:56:23","sodapoppin","iwillpotato","none"
"do you ever sniff your wipes?","2020-05-21 15:56:22","clintstevens","Saatchi8","premium/1"
"DISCOR OMEGALUL","2020-05-21 15:56:23","sodapoppin","gumbo2015","none"
"@Psychobrahe Yes, he got killed by Skeletron the moment it became day - Oneshot","2020-05-21 15:56:22","quin69","johnsonlite02","none"
"LAGGING","2020-05-21 15:56:23","sodapoppin","chief_beef1231","none"
"Losing it","2020-05-21 15:56:23","elajjaz","greyfacenospace123","premium/1"
"thormail","2020-05-21 15:56:23","tfblade","hasagi96","none"
"NaM","2020-05-21 15:56:23","hasanabi","kosmickakuna27","none"
"monkaGIGA 5-0","2020-05-21 15:56:23","vader","0Douglas","subscriber/6"
"This is just straight up mental torturing minx","2020-05-21 15:56:23","wilbursoot","kodiak_1959","none"
"its the threadripper, bad PC gamer chip","2020-05-21 15:56:23","drdisrespect","thegent23","subscriber/12,premium/1"
"OMEGALUL","2020-05-21 15:56:23","sodapoppin","blacklist_exe","moderator/1,subscriber/36,turbo/1"
"ooooo ooo oooooo","2020-05-21 15:56:23","wilbursoot","rainutea","none"
"Wilbur mention hot pockete","2020-05-21 15:56:23","wilbursoot","Akuilner","premium/1"
"@HasanAbi you should do a cosplay of keemstar","2020-05-21 15:56:23","hasanabi","deezyvii","none"
"discord OMEGALUL","2020-05-21 15:56:23","sodapoppin","LordLava77","premium/1"
"SPIN COGGERS TO COGGERS WIN COGGERS SPIN COGGERS TO COGGERS WIN COGGERS SPIN COGGERS TO COGGERS WIN COGGERS SPIN COGGERS TO COGGERS WIN","2020-05-21 15:56:23","tfblade","MansoGanzo","none"
"gg","2020-05-21 15:56:23","castro_1021","ahmetcanozsan29","none"
"Rich looks like my dad minus 20 years...","2020-05-21 15:56:23","asmongold","Jodyr","subscriber/0,sub-gifter/1"
"KEKW WTF","2020-05-21 15:56:23","tfblade","beastandfeast69","moderator/1,subscriber/12,premium/1"
"uncle tjmmy","2020-05-21 15:56:23","timthetatman","nealthegoat90","none"
"Nobody snitch","2020-05-21 15:56:23","timthetatman","ballercity03","none"
"OMEGALUL","2020-05-21 15:56:23","sodapoppin","megaknight5000","subscriber/0"
"@Rig_RL good idea PogU","2020-05-21 15:56:23","clintstevens","Yung_Mustard","none"
"Are you cool with replays?","2020-05-21 15:56:23","natehill","madrigals2112","none"
"Omg saweetie 🤩","2020-05-21 15:56:23","soundcloud","thatgurl_shay","none"
"LULWWW","2020-05-21 15:56:23","sodapoppin","Luis7688","subscriber/0"
"@CarbonFluorine their are many many bad games with millions of players dude, its called marketing, why do you think they pay streamers to play a new game?","2020-05-21 15:56:23","tfue","MiSterS0L0","subscriber/6,premium/1"
"WTFF","2020-05-21 15:56:23","quin69","Varvarg1","none"
"this is so sad alexa play despacito","2020-05-21 15:56:23","imaqtpie","Roomi","subscriber/12,hype-train/1"
"i dont really care tbh FeelsOkayMan CentipedeIRL","2020-05-21 15:56:23","imaqtpie","0R4NG3","none"
"LULW POKE","2020-05-21 15:56:23","sodapoppin","Armin_qt","none"
"ez","2020-05-21 15:56:23","sodapoppin","Xelias42","none"
"YEP CLOCK","2020-05-21 15:56:23","timthetatman","palazzo6","subscriber/0,premium/1"
"hashDio","2020-05-21 15:56:23","imaqtpie","Mariano_Di_Vaio","none"
"@DrDisrespect ""Warzone's dev error 6328 can happen for any number of reasons. But the main culprit is Nvidia GPU. ... If this doesn't work, loading up Warzone again, applying Vsync, and running borderless is your next move. This sometimes kick-starts the game, removing the error code""","2020-05-21 15:56:23","drdisrespect","ffsCrow","subscriber/3,premium/1"
"PepeLaugh","2020-05-21 15:56:23","sodapoppin","chebovail","premium/1"
"LULW","2020-05-21 15:56:23","sodapoppin","khaintz","none"
"LULW","2020-05-21 15:56:23","sodapoppin","JamesWithoutBond","none"
"HAHAHA","2020-05-21 15:56:23","sodapoppin","3allas","none"
"unpausing the vid for this rant 4WeirdW","2020-05-21 15:56:23","hasanabi","nevliks","none"
"Thats yummy beans doesnt it ?","2020-05-21 15:56:23","johnnyboi_i","Cinas_Flo","premium/1"
"cloak got a squad","2020-05-21 15:56:23","timthetatman","PinguJuan","none"
"no","2020-05-21 15:56:23","asmongold","mindflay69","premium/1"
"blow on the cartridge","2020-05-21 15:56:23","drdisrespect","lloydchristmas15","subscriber/6,premium/1"
"KEKW","2020-05-21 15:56:23","tfblade","pawete","none"
"@DrDisrespect disable SLI and reboot","2020-05-21 15:56:23","drdisrespect","aegisfate","subscriber/6,premium/1"
"KEKW","2020-05-21 15:56:24","imaqtpie","CitrusLotion","premium/1"
"wait what","2020-05-21 15:56:24","hasanabi","FanaticUnicorn","subscriber/3,cuphead_1/1"
"Zns won the piss cup","2020-05-21 15:56:24","mrtlexify","h2oblue44","subscriber/0"
"Anyone have any wild dreams lately?","2020-05-21 15:56:24","vader","Cosmication55","none"
"LULW","2020-05-21 15:56:24","gmhikaru","Leonardo2608","subscriber/0"
"monkaW","2020-05-21 15:56:24","hasanabi","Devlin__","subscriber/0,premium/1"
"Your stache looks fine tho","2020-05-21 15:56:24","hasanabi","MrMoyaa","premium/1"
"STILL HOT 4WeirdW","2020-05-21 15:56:24","hasanabi","mrstoney_","none"
"Clint do u ever Watch old school rusnescape ?","2020-05-21 15:56:24","clintstevens","hello_snoopy","none"
"MALD","2020-05-21 15:56:24","hasanabi","Dudeinthehood","subscriber/0"
"Says it is an nvidia error","2020-05-21 15:56:24","drdisrespect","Aluc13","subscriber/0,premium/1"
"the 'all of the above'","2020-05-21 15:56:24","hasanabi","ZimbuTheMonkey","subscriber/0,premium/1"
"JAFAR KEKW","2020-05-21 15:56:24","hasanabi","frankenstone","none"
"pilla","2020-05-21 15:56:24","timthetatman","ahmedxali7","none"
"Oof","2020-05-21 15:56:24","mrtlexify","Ragatags","premium/1"
"pepeJAM","2020-05-21 15:56:24","elajjaz","lordpanda616","subscriber/36"
"how much longer you streaming for","2020-05-21 15:56:24","hiko","itsyurbik","none"
"LULW he doesnt know","2020-05-21 15:56:24","sodapoppin","dragonicdrago","subscriber/0,bits-charity/1"
"he is born like that","2020-05-21 15:56:24","hasanabi","ganipganip","none"
"CWOAKZY tatHYPERS","2020-05-21 15:56:24","timthetatman","SirWonderBread_","subscriber/6,premium/1"
"4WeirdW","2020-05-21 15:56:24","hasanabi","Elyndria","subscriber/6,premium/1"
"!watchtime","2020-05-21 15:56:24","onscreen","Kickassempress5","subscriber/0,premium/1"
"Sadge","2020-05-21 15:56:24","asmongold","dancingbalrog","premium/1"
"Hes the goat!","2020-05-21 15:56:24","castro_1021","ilovethisgame11111111","bits/100"
"PepeHands","2020-05-21 15:56:24","imaqtpie","DeviDayne","premium/1"
"minx is losing.and she knows it","2020-05-21 15:56:24","wilbursoot","rainingtacos999","none"
"OMEGALUL","2020-05-21 15:56:24","sodapoppin","boysyrupy","premium/1"
"Soul-Tee","2020-05-21 15:56:24","hasanabi","moe_ron","twitchconNA2019/1"
"Get your tinfoil hats","2020-05-21 15:56:24","asmongold","Hej_Benny","none"
"LULW","2020-05-21 15:56:24","sodapoppin","MaldoBaldo","none"
"!whyiscastrothebeststteamer","2020-05-21 15:56:24","castro_1021","xxoli03xx","subscriber/0"
"what do you think about TAHM KENCH TOP KEKW","2020-05-21 15:56:24","yassuo","lil_trsh","none"
"PILAF ON ALLCRAFT WHEN?","2020-05-21 15:56:24","asmongold","lvl100ninetails","subscriber/6"
"gachiW","2020-05-21 15:56:24","quin69","Autoshift","subscriber/3,premium/1"
"OMEGALUL","2020-05-21 15:56:24","sodapoppin","Khaigar","premium/1"
"shitty beard KEKW","2020-05-21 15:56:24","hasanabi","PureMinotaur42","subscriber/0"
"LULW","2020-05-21 15:56:24","hasanabi","eabookae","none"
"CurseLit SeriousSloth CurseLit","2020-05-21 15:56:24","dreamhackcs","XenoGnome","premium/1"
"HE DOESNT KNOW","2020-05-21 15:56:24","sodapoppin","drukkz_","premium/1"
"why is the viewer count so low today","2020-05-21 15:56:24","castro_1021","merkinprobs","premium/1"
"@mschwartz86 do you think they released the azerite system broken just to improve it later on to drive engagement? dont you think if you release a system broken it just drives away people? idiot","2020-05-21 15:56:24","asmongold","Eladonir","none"
"ROFL","2020-05-21 15:56:24","tfblade","TheLeet123","subscriber/6,premium/1"
"Kickassempress5 has spent 10 days 4 hours watching onscreen","2020-05-21 15:56:24","onscreen","onscreenBOT","moderator/1,subscriber/54"
"lupoCREEP","2020-05-21 15:56:24","drlupo","weirdmoose2","subscriber/0"
"WidepeepoSad","2020-05-21 15:56:24","sodapoppin","widebluewhale","none"
"lupoDAB lupoDAB lupoDAB lupoDAB lupoDAB lupoDAB lupoDAB lupoDAB","2020-05-21 15:56:24","drlupo","Quintster","subscriber/3,premium/1"
"D:","2020-05-21 15:56:24","vader","ズキリン","subscriber/6,premium/1"
"@fairjame Évite de dire bonjour alors que c'est le soir stp","2020-05-21 15:56:24","johnnyboi_i","diska80","premium/1"
"Lucian KEKW","2020-05-21 15:56:24","tfblade","Senkous","subscriber/0"
"OMEGALUL","2020-05-21 15:56:24","sodapoppin","aJaegar","premium/1"
"XGames MotoCross Rider look","2020-05-21 15:56:24","hasanabi","scaredofbees","subscriber/6,premium/1"
"he looks like hard rick nick from tosh.0","2020-05-21 15:56:24","hasanabi","dkvizu","premium/1"
"GAREN Pog","2020-05-21 15:56:24","tfblade","iemiilion","subscriber/3,premium/1"
"KEKW WTF","2020-05-21 15:56:24","hasanabi","Nohker","subscriber/0"
"DOC RUN VSYNC!!!!","2020-05-21 15:56:24","drdisrespect","xKingLoyalty","subscriber/6,premium/1"
"OMEGALUL","2020-05-21 15:56:25","sodapoppin","Embolia_","none"
"dead ops arcade 2 round 100","2020-05-21 15:56:24","mrtlexify","aw122404","none"
"vamosNice","2020-05-21 15:56:25","castro_1021","SmithFounder","subscriber/12"
"!uptime","2020-05-21 15:56:25","drlupo","Plague_Vendor78","premium/1"
"j_dem has been following TSM_ImperialHal since 15-10-2019 04:31:21","2020-05-21 15:56:24","tsm_imperialhal","Nightbot","moderator/1,partner/1"
"big true","2020-05-21 15:56:25","asmongold","Bootch","subscriber/0"
"HAAHHAHAHAHA","2020-05-21 15:56:25","sodapoppin","Drcartoff","none"
"hi","2020-05-21 15:56:25","hiko","kornel12091","none"
"please smoke weed","2020-05-21 15:56:25","vader","mazmol","none"
"You left all that shit in that tree chest","2020-05-21 15:56:25","quin69","Gaktor","subscriber/24,premium/1"
"<3 <3 <3 <3 <3 <3 <3","2020-05-21 15:56:25","drlupo","MrPersoned","none"
"HASAN WE TOLD YOU","2020-05-21 15:56:25","hasanabi","nipplejuice","subscriber/0,premium/1"
"To fix: Please delete awful game","2020-05-21 15:56:25","drdisrespect","KaveChamp","subscriber/0,sub-gifter/1"
"NOT YET","2020-05-21 15:56:25","wilbursoot","magicsloth10492","none"
"call the cops monkaW","2020-05-21 15:56:25","elajjaz","jatsuku","subscriber/3"
"LOL","2020-05-21 15:56:25","sodapoppin","kliu71","none"
"@mote57 hot","2020-05-21 15:56:25","johnnyboi_i","SaltEmporium","subscriber/3,premium/1"
"worst fucking player","2020-05-21 15:56:25","timthetatman","alexkard7","premium/1"
"turn off SLI","2020-05-21 15:56:25","drdisrespect","itsbobevans","subscriber/3,sub-gifter/5"
"Cloak said doc is trash lol","2020-05-21 15:56:25","timthetatman","toddfatherelite3","none"
"l0l","2020-05-21 15:56:25","timthetatman","Buffalo_Wrap","bits/100"
"lucian killed himself again","2020-05-21 15:56:25","tfblade","Kataz7","subscriber/12,premium/1"
"PepeLaugh He doesn't know","2020-05-21 15:56:25","sodapoppin","Theixion","subscriber/24,premium/1"
